stationid,absolute_increase_per_year,relative_increase_per_year_in_% (absolute_increase / middle_value_from_all_years)
94662099999,0.25,0.7
94672099999,0.14,0.37
94674099999,-0.06,-0.21
94675099999,-0.07,-0.18
94678099999,-1.25,-2.93
94681099999,-1.41,-4.39
94682099999,-1.06,-3.23
94684099999,-1.75,-4.6
94691099999,-2.6,-6.69
94703099999,-3.48,-6.38
94710099999,-2.09,-4.65
94711099999,-1.96,-3.93
94712099999,-0.37,-0.71
94715099999,-0.5,-1.14
94727099999,-0.16,-0.28
94729099999,-1.38,-2.78
94743099999,2.78,3.56
94749099999,-1.78,-1.8
94750099999,3.09,3.03
94752099999,1.6,2.14
94754099999,-1.28,-1.93
94755099999,2.49,3.56
94763099999,2.18,2.94
94765099999,2.22,2.66
94766099999,1.79,2.09
94767099999,2.27,2.35
94768099999,2.35,2.4
94774099999,-1.46,-1.78
94776099999,1.23,1.39
94786099999,0.41,0.35
94791099999,-0.96,-0.73
94802099999,-0.24,-0.45
94804099999,-0.07,-0.19
94809099999,-0.75,-2.53
94811099999,-2.53,-5.13
94813099999,-1.63,-5.13
94817099999,-1.68,-4.48
94821099999,-1.4,-3.44
94822099999,-1.46,-4.52
94826099999,-0.83,-2.01
94827099999,0.03,0.09
94828099999,-0.59,-1.35
94829099999,-1.4,-4.17
94830099999,-1.37,-3.25
94835099999,-0.56,-1.15
94836099999,-0.7,-1.8
94840099999,-0.33,-0.81
94842099999,-1.11,-2.52
94843099999,-0.65,-1.82
94846099999,0.8,1.47
94850099999,0.24,0.66
94852099999,-0.8,-1.91
94854099999,0.03,0.08
94855099999,-0.22,-0.53
94857099999,-0.77,-1.72
94859099999,-0.59,-1.36
94860099999,-0.01,-0.03
94863099999,0.1,0.23
94864099999,0.35,0.83
94865099999,-0.64,-1.49
94870099999,-1.54,-3.05
94872099999,0.05,0.08
94874099999,-0.48,-1.03
94875099999,-1.11,-2.62
94878099999,1.24,1.86
94881099999,1.07,2.4
94889099999,-0.2,-0.39
94891099999,-0.05,-0.11
94892099999,-0.55,-1.37
94893099999,1.29,2.27
94894099999,0.17,0.23
94898099999,-1.5,-3.59
94903099999,0.0,0.0
94906099999,1.27,1.46
94907099999,-1.0,-2.03
94910099999,-0.79,-1.57
94913099999,-2.26,-4.0
94914099999,-0.19,-0.27
94919099999,0.23,0.42
94921099999,1.5,3.29
94925099999,-0.15,-0.25
94926099999,0.07,0.15
94927099999,0.79,1.33
94929099999,-0.51,-1.02
94930099999,-3.36,-5.07
94933099999,-0.72,-0.92
94935099999,0.09,0.12
94938099999,2.36,2.31
94939099999,0.13,0.17
94953099999,0.96,2.35
94954099999,-0.45,-1.0
94955099999,-1.1,-1.62
94956099999,0.81,1.86
94957099999,0.8,2.22
94960099999,-0.3,-0.61
94962099999,-0.62,-1.42
94970099999,0.17,0.34
94975099999,-0.43,-0.97
94977099999,1.33,2.73
94980099999,1.87,4.05
94983099999,0.43,0.72
94995099999,-5.7,-5.75
94998099999,-1.05,-3.66
95205099999,2.17,2.21
95296099999,6.97,5.51
95307099999,0.75,0.85
95448099999,0.65,1.52
95458099999,-0.11,-0.33
95481099999,-0.49,-1.32
95527099999,-1.05,-1.68
95551099999,1.59,2.45
95572099999,-4.85,-3.52
95610099999,1.99,2.94
95611099999,1.27,2.64
95612099999,0.47,1.08
95625099999,0.83,2.64
95629099999,1.82,5.39
95634099999,0.94,2.88
95635099999,-0.6,-1.56
95636099999,-1.18,-3.39
95638099999,-1.57,-3.6
95646099999,-0.32,-1.01
95662099999,0.0,0.0
95664099999,-0.66,-1.8
95666099999,-0.59,-1.7
95667099999,-0.17,-0.41
95676099999,-0.54,-1.51
95677099999,0.0,0.01
95678099999,3.05,13.9
95687099999,-1.55,-4.84
95708099999,0.1,0.21
95715099999,-1.9,-3.87
95716099999,0.73,1.39
95719099999,-0.15,-0.28
95726099999,-0.88,-1.51
95753099999,0.9,1.38
95758099999,-0.41,-0.77
95765099999,4.69,5.32
95770099999,5.6,6.23
95771099999,0.29,0.44
95773099999,0.54,0.97
95774099999,-2.72,-2.68
95806099999,-0.17,-0.51
95807099999,-0.24,-0.68
95835099999,-1.45,-4.15
95837099999,-0.1,-0.2
95867099999,-3.16,-5.8
95896099999,-0.08,-0.16
95909099999,1.14,1.27
95913099999,0.37,0.48
95916099999,0.84,1.29
95931099999,-2.53,-3.22
95957099999,-1.08,-1.96
95960099999,0.62,1.37
95961099999,2.32,16.18
95979099999,2.1,2.55
96001099999,0.13,0.12
96009099999,1.86,2.13
96011099999,3.37,3.19
96015099999,4.97,4.16
96033099999,-1.76,-1.68
96035099999,0.35,0.31
96073099999,-7.1,-4.88
96075099999,-1.22,-1.3
96091099999,1.23,0.95
96109099999,-0.1,-0.09
96145099999,3.12,2.79
96163099999,-0.31,-0.17
96171099999,0.79,0.85
96179099999,-2.63,-2.41
96221099999,-3.1,-2.86
96237099999,0.62,0.6
96249099999,3.2,2.97
96253099999,2.06,1.55
96295099999,0.66,0.69
96315099999,3.22,1.98
96413099999,-4.11,-2.03
96421099999,-0.29,-0.18
96441099999,3.0,1.89
96449099999,-1.92,-1.32
96465099999,-2.93,-2.0
96471099999,2.41,1.47
96481099999,-0.81,-0.69
96491099999,-5.88,-3.6
96509099999,10.72,8.85
96559099999,-1.21,-1.28
96581099999,-0.62,-0.55
96595099999,0.03,0.03
96607099999,1.14,1.25
96633099999,1.35,1.25
96645099999,-1.58,-1.52
96655099999,-4.31,-3.71
96685099999,0.93,0.9
96739099999,-1.91,-1.84
96749099999,-1.79,-2.03
96751099999,-0.86,-0.85
96791099999,0.99,0.86
96797099999,0.7,0.61
96805099999,1.75,1.41
96839099999,-0.26,-0.24
96925099999,-0.61,-0.56
96935099999,1.45,1.44
96937099999,-0.13,-0.14
96973099999,0.41,0.52
96987099999,-0.48,-0.51
97008099999,6.24,4.26
97014099999,-1.9,-1.74
97016099999,2.63,2.58
97048099999,-0.37,-0.42
97072099999,-1.06,-1.69
97086099999,1.46,2.14
97120099999,-0.2,-0.21
97126099999,-1.34,-1.11
97180099999,3.83,3.11
97192099999,1.62,2.05
97230099999,-2.41,-2.24
97240099999,1.02,1.04
97260099999,0.26,0.32
97270099999,-1.63,-2.39
97300099999,0.51,0.62
97340099999,-1.42,-1.89
97372099999,-3.23,-2.6
97430099999,-0.2,-0.23
97560099999,-0.48,-0.48
97600099999,-5.0,-6.36
97722099999,-1.71,-1.51
97724099999,-2.97,-1.76
97900099999,2.56,2.62
98132099999,-4.71,-2.8
98222099999,-5.86,-3.09
98223099999,-18.98,-8.0
98232099999,-0.98,-0.65
98233099999,-0.24,-0.14
98324099999,0.34,0.16
98325099999,-4.06,-2.09
98328099999,-16.82,-6.01
98336099999,-2.8,-1.44
98425099999,-4.68,-2.88
98426041231,-14.52,-5.71
98427099999,-3.2,-1.68
98429099999,-7.7,-5.88
98430099999,-15.5,-9.11
98431099999,-10.76,-6.92
98432099999,-3.3,-1.96
98434099999,-4.57,-2.33
98435099999,-5.62,-3.09
98440099999,-0.73,-0.34
98444099999,0.4,0.21
98446099999,2.94,1.74
98531099999,3.95,2.67
98536099999,-6.33,-3.63
98538099999,-6.33,-4.37
98543099999,-1.86,-1.35
98546099999,3.24,1.71
98548099999,0.01,0.01
98550099999,-6.39,-4.51
98558099999,0.37,0.23
98618099999,-10.36,-8.62
98630099999,5.27,4.57
98642099999,-10.29,-7.97
98644099999,-2.91,-2.53
98646099999,-6.98,-4.5
98653099999,-2.81,-1.45
98741099999,-1.68,-1.38
98751099999,-6.06,-4.02
98752099999,-2.33,-1.7
98753099999,0.22,0.15
98755099999,-9.0,-4.74
98836099999,-3.64,-3.31
99407099999,-1.52,-65.72
99408099999,-1.46,-79.41
99409099999,-0.08,-39.75
99411099999,-1.43,-63.74
99416099999,-3.01,-75.94
99418099999,-0.51,-76.07
99419099999,-0.03,-14.13
99421099999,-0.44,-49.8
99422099999,-0.95,-56.91
99423099999,-2.91,-86.0
99425099999,-0.89,-81.37
99426099999,-1.87,-95.2
99427099999,-2.91,-76.36
99428099999,-1.17,-10.92
99433099999,-2.2,-72.43
99434099999,-0.95,-81.08
99435099999,-0.46,-64.62
99439099999,-1.31,-73.37
99440099999,-1.17,-85.35
99441099999,-2.44,-78.03
99442099999,-0.59,-57.48
99443099999,-0.83,-59.88
D15,1.24,3.32
D20,0.12,0.29
D21,0.09,0.15
D22,-0.13,-0.3
D23,-0.76,-2.06
D41,-1.44,-4.34
D44,0.01,0.03
D53,1.03,2.86
D57,0.88,1.99
D64,-0.67,-2.01
D73,-0.83,-1.96
D78,0.38,1.11
D79,0.13,0.39
D87,1.32,3.99
D91,0.56,1.49
D150,-0.09,-0.31
D211,0.44,1.27
D257,0.59,1.08
D259,-0.87,-1.93
D270,1.18,1.87
D277,-1.55,-3.58
D279,0.98,2.46
D357,-1.5,-3.82
D476,1.46,4.14
D488,-0.3,-0.79
D529,-4.69,-13.43
D552,0.69,1.49
D590,-0.4,-1.22
D611,-1.29,-3.51
D839,-0.97,-2.74
D911,0.78,2.25
D1030,-0.15,-0.42
D1056,-0.81,-2.22
D2419,-2.02,-5.63
D2431,-0.96,-2.92
D2446,0.09,0.3
D2449,-0.3,-0.98
D2452,-1.8,-5.19
D2462,-0.17,-0.49
D2463,-1.21,-3.02
D2472,1.12,3.41
D2473,-2.45,-6.98
D2480,0.4,1.2
D2481,0.31,0.82
D2530,0.81,1.73
D2541,0.08,0.17
D2792,0.16,0.34
D2802,-0.09,-0.21
D3621,-0.54,-1.57
D3625,-0.85,-1.79
D5195,0.05,0.15
D5196,-0.09,-0.25
D5201,-0.49,-1.49
D5246,0.18,0.48
D5364,0.57,1.63
D5750,0.16,0.41
D5753,0.45,1.17
D5927,1.4,2.46
