stationid,absolute_increase_per_year,relative_increase_per_year_in_% (absolute_increase / middle_value_from_all_years)
94715099999,0.064,0.71
94727099999,-0.084,-0.82
94729099999,0.012,0.14
94743099999,-0.008,-0.08
94749099999,-0.105,-0.89
94750099999,0.274,2.47
94752099999,-0.006,-0.06
94754099999,-0.06,-0.6
94755099999,0.07,0.71
94763099999,0.078,0.77
94765099999,0.074,0.72
94766099999,0.042,0.39
94767099999,0.085,0.78
94768099999,0.008,0.07
94774099999,-0.019,-0.18
94776099999,0.117,1.03
94786099999,-0.211,-1.56
94791099999,0.205,1.35
94802099999,0.017,0.25
94804099999,0.018,0.33
94809099999,0.017,0.31
94811099999,-0.022,-0.29
94813099999,-0.062,-1.11
94817099999,-0.061,-1.02
94821099999,0.003,0.05
94822099999,-0.024,-0.42
94826099999,-0.034,-0.56
94827099999,0.035,0.64
94828099999,-0.002,-0.04
94829099999,0.024,0.43
94830099999,-0.139,-2.29
94835099999,0.021,0.28
94836099999,-0.12,-1.78
94840099999,0.028,0.47
94842099999,0.002,0.03
94843099999,-0.146,-2.27
94846099999,0.003,0.05
94850099999,0.004,0.07
94852099999,0.015,0.26
94854099999,0.077,1.27
94855099999,-0.052,-0.72
94857099999,0.053,0.88
94859099999,-0.051,-0.7
94860099999,-0.009,-0.13
94863099999,0.029,0.5
94864099999,0.058,0.8
94865099999,0.043,0.74
94870099999,0.005,0.07
94872099999,0.093,1.06
94874099999,-0.042,-0.57
94875099999,-0.078,-1.11
94878099999,0.048,0.41
94881099999,0.004,0.05
94889099999,-0.051,-0.66
94891099999,0.023,0.34
94892099999,-0.007,-0.11
94893099999,0.021,0.27
94894099999,-0.129,-1.1
94898099999,-0.024,-0.36
94903099999,-0.028,-0.23
94906099999,-0.0,-0.0
94907099999,0.02,0.31
94910099999,-0.013,-0.16
94913099999,0.004,0.05
94914099999,0.004,0.04
94919099999,-0.008,-0.08
94921099999,0.072,0.96
94925099999,-0.007,-0.07
94926099999,-0.004,-0.04
94927099999,0.093,1.0
94929099999,0.046,0.6
94930099999,-0.003,-0.03
94933099999,0.046,0.53
94935099999,0.01,0.1
94938099999,0.137,1.15
94939099999,0.045,0.44
94953099999,-0.008,-0.12
94954099999,-0.053,-0.9
94955099999,0.023,0.23
94956099999,0.01,0.13
94957099999,0.055,0.87
94960099999,-0.054,-0.82
94962099999,-0.021,-0.36
94970099999,-0.002,-0.02
94975099999,0.026,0.47
94977099999,0.058,0.94
94980099999,0.064,0.95
94983099999,-0.136,-1.9
94995099999,-0.072,-0.75
94998099999,-0.0,-0.01
95205099999,0.183,1.04
95296099999,-0.316,-2.17
95307099999,0.132,0.83
95448099999,0.114,1.49
95458099999,-0.057,-0.86
95481099999,-0.08,-0.91
95527099999,0.026,0.25
95551099999,0.099,0.92
95572099999,-0.185,-1.33
95610099999,0.022,0.19
95611099999,0.071,0.92
95612099999,-0.035,-0.44
95625099999,0.061,0.94
95629099999,0.091,1.35
95634099999,0.06,0.92
95635099999,-0.066,-1.06
95636099999,-0.005,-0.08
95638099999,-0.057,-0.89
95646099999,-0.123,-1.88
95662099999,0.015,0.26
95664099999,-0.035,-0.55
95666099999,-0.066,-1.0
95667099999,-0.072,-1.0
95676099999,-0.036,-0.59
95677099999,-0.035,-0.59
95678099999,0.423,11.03
95687099999,-0.109,-1.87
95708099999,0.064,0.75
95715099999,-0.038,-0.4
95716099999,0.046,0.59
95719099999,-0.051,-0.51
95726099999,0.113,1.08
95753099999,-0.019,-0.2
95758099999,-0.101,-1.13
95765099999,0.159,1.39
95770099999,0.088,0.74
95771099999,-0.132,-1.35
95773099999,0.06,0.6
95774099999,0.03,0.26
95806099999,0.027,0.47
95807099999,0.025,0.42
95835099999,-0.065,-1.06
95837099999,0.001,0.01
95867099999,-0.026,-0.36
95896099999,-0.001,-0.01
95909099999,0.047,0.39
95913099999,0.073,0.81
95916099999,-0.046,-0.39
95931099999,0.072,0.72
95957099999,-0.102,-1.24
95960099999,0.013,0.18
95961099999,0.363,14.86
95979099999,0.006,0.08
96001099999,-0.11,-0.78
96009099999,0.115,1.01
96011099999,0.523,3.72
96015099999,0.364,2.37
96033099999,-0.41,-2.65
96035099999,-0.139,-0.91
96073099999,-0.249,-1.36
96075099999,-0.105,-0.87
96091099999,-0.034,-0.19
96109099999,-0.137,-0.97
96145099999,0.11,0.76
96163099999,-0.468,-2.13
96171099999,-0.083,-0.61
96179099999,-0.006,-0.04
96221099999,-0.055,-0.37
96237099999,0.122,0.88
96249099999,0.287,1.83
96253099999,-0.01,-0.06
96295099999,0.065,0.47
96315099999,-0.018,-0.1
96413099999,-0.218,-1.11
96421099999,-0.078,-0.45
96441099999,-0.138,-0.69
96449099999,-0.026,-0.15
96465099999,-0.031,-0.16
96471099999,0.122,0.67
96481099999,-0.118,-0.86
96491099999,-0.176,-0.91
96509099999,0.77,5.65
96559099999,0.099,0.73
96581099999,0.058,0.36
96595099999,-0.052,-0.48
96607099999,-0.022,-0.18
96633099999,-0.046,-0.34
96645099999,0.088,0.63
96655099999,-0.336,-2.16
96685099999,-0.07,-0.51
96739099999,0.068,0.46
96749099999,-0.13,-1.05
96751099999,0.037,0.26
96791099999,0.015,0.08
96797099999,0.489,2.89
96805099999,0.024,0.14
96839099999,-0.074,-0.48
96925099999,0.175,1.18
96935099999,0.384,2.18
96937099999,0.127,0.88
96973099999,0.056,0.44
96987099999,-0.118,-0.87
97008099999,0.257,1.78
97014099999,-0.028,-0.18
97016099999,0.038,0.32
97048099999,0.054,0.44
97072099999,-0.025,-0.35
97086099999,-0.015,-0.17
97120099999,0.084,0.68
97126099999,0.037,0.2
97180099999,0.247,1.35
97192099999,0.118,1.1
97230099999,-0.113,-0.79
97240099999,0.411,2.95
97260099999,0.033,0.23
97270099999,0.1,0.94
97300099999,0.117,0.93
97340099999,-0.102,-0.76
97372099999,-0.84,-4.6
97430099999,-0.217,-1.63
97560099999,-0.303,-2.27
97600099999,-0.315,-2.97
97722099999,-0.126,-0.92
97724099999,-0.055,-0.34
97900099999,0.024,0.19
98132099999,-0.371,-2.44
98222099999,-0.309,-1.45
98223099999,-0.653,-2.76
98232099999,-0.207,-1.43
98233099999,-0.298,-1.98
98324099999,-0.019,-0.07
98325099999,-0.015,-0.08
98328099999,-0.238,-1.1
98336099999,-0.099,-0.47
98425099999,-0.335,-1.94
98426041231,-0.292,-1.0
98427099999,0.017,0.1
98429099999,-0.392,-2.84
98430099999,-0.184,-1.06
98431099999,-0.13,-0.95
98432099999,-0.218,-1.36
98434099999,-0.442,-2.38
98435099999,-0.09,-0.53
98440099999,-0.328,-1.88
98444099999,-0.105,-0.63
98446099999,-0.145,-0.89
98531099999,0.077,0.37
98536099999,-0.393,-2.53
98538099999,-0.077,-0.53
98543099999,0.086,0.65
98546099999,-0.102,-0.57
98548099999,-0.148,-1.0
98550099999,-0.272,-2.01
98558099999,-0.348,-2.12
98618099999,-0.389,-2.93
98630099999,-0.119,-0.71
98642099999,-0.449,-4.06
98644099999,-0.062,-0.55
98646099999,-0.176,-1.31
98653099999,-0.303,-1.67
98741099999,-0.13,-0.93
98751099999,-0.121,-0.87
98752099999,-0.022,-0.17
98753099999,0.187,1.34
98755099999,-0.529,-2.57
98836099999,-0.242,-2.11
99407099999,-1.241,-66.69
99408099999,-1.26,-78.11
99409099999,-0.078,-46.69
99411099999,-1.197,-65.86
99416099999,-0.359,-66.27
99418099999,-0.482,-83.81
99421099999,-0.418,-54.84
99422099999,-0.689,-53.99
99423099999,-1.527,-84.7
99425099999,-0.885,-82.26
99426099999,-1.44,-93.14
99427099999,-1.121,-76.05
99428099999,-0.519,-26.77
99433099999,-1.239,-67.33
99434099999,-0.478,-75.59
99435099999,-0.479,-68.49
99439099999,-1.326,-73.73
99440099999,-0.497,-79.4
99441099999,-1.671,-74.16
99442099999,-0.592,-57.47
99443099999,-0.467,-63.45
D15,-0.013,-0.22
D20,0.0446,0.65
D21,0.0389,0.4
D22,-0.0534,-0.72
D23,-0.0679,-1.2
D41,-0.1091,-1.95
D44,-0.0352,-0.61
D53,-0.0574,-1.05
D57,-0.0026,-0.04
D64,-0.0952,-1.82
D73,-0.0152,-0.24
D78,-0.0231,-0.39
D79,-0.0655,-1.18
D87,-0.0253,-0.49
D91,-0.002,-0.04
D150,0.0053,0.1
D211,-0.0163,-0.27
D257,-0.0248,-0.29
D259,-0.0585,-0.81
D270,0.0207,0.21
D277,-0.0187,-0.28
D279,-0.0022,-0.03
D357,0.0066,0.11
D476,-0.0237,-0.44
D488,-0.1099,-1.73
D529,-0.1018,-1.8
D552,0.0657,0.9
D590,-0.0497,-0.93
D611,-0.0387,-0.61
D839,-0.0321,-0.58
D911,-0.0528,-0.98
D1030,-0.0411,-0.66
D1056,-0.0978,-1.66
D2419,-0.0844,-1.32
D2431,-0.0376,-0.67
D2446,-0.0698,-1.39
D2449,-0.0593,-1.13
D2452,-0.1363,-2.26
D2462,-0.0552,-0.83
D2463,0.085,1.36
D2472,-0.0189,-0.36
D2473,-0.0448,-0.8
D2480,0.0193,0.34
D2481,-0.027,-0.49
D2530,-0.031,-0.5
D2541,0.0004,0.01
D2792,0.0516,0.76
D2802,-0.08,-1.05
D3621,0.0011,0.02
D3625,0.0321,0.4
D5195,-0.0275,-0.54
D5196,-0.0956,-1.6
D5201,-0.076,-1.43
D5246,-0.0049,-0.07
D5364,0.0294,0.48
D5750,-0.0793,-1.47
D5753,-0.002,-0.03
D5927,0.0787,0.78
