stationid,absolute_increase_per_year, relative_increase_per_year_in_% (absolute_increase / middle_value)
87244099999,-0.018,-0.14
87257099999,0.059,0.34
87270099999,0.003,0.02
87289099999,0.055,0.31
87311099999,0.042,0.33
87320099999,0.153,1.02
87328099999,0.076,0.59
87344099999,0.021,0.14
87349099999,0.069,0.51
87371099999,0.091,0.55
87374099999,-0.012,-0.07
87393099999,0.002,0.01
87395099999,0.127,0.73
87416099999,-0.09,-0.76
87418099999,0.018,0.18
87436099999,0.06,0.46
87448099999,-0.004,-0.04
87453099999,-0.011,-0.08
87467099999,0.062,0.39
87480099999,0.103,0.66
87497099999,0.056,0.36
87506099999,-0.055,-0.62
87509099999,0.137,1.17
87534099999,0.134,0.99
87548099999,0.107,0.7
87576099999,-0.011,-0.08
87582099999,0.106,0.69
87593099999,0.014,0.1
87623099999,-0.09,-0.65
87645099999,0.024,0.18
87648099999,0.054,0.42
87692099999,-0.032,-0.25
87715099999,0.187,1.79
87750099999,0.037,0.34
87765099999,0.04,0.41
87784099999,-0.019,-0.22
87791099999,0.11,1.31
87803099999,0.015,0.19
87828099999,-0.015,-0.17
87860099999,0.019,0.25
87909099999,0.018,0.32
87925099999,0.012,0.21
87938099999,-0.171,-3.13
88883099999,-0.008,-2.86
88889099999,0.009,0.21
88963099999,-0.185,-1.11
88968099999,-0.096,-0.66
89034099999,-0.082,-1.09
89050099999,0.01,0.26
89053099999,-0.063,-1.29
89055099999,-0.023,-0.47
89056099999,0.054,1.26
89057099999,-0.052,-0.99
89059099999,-0.089,-1.41
89066099999,0.063,1.05
89512099999,0.028,0.47
89564099999,-0.004,-1.96
89571099999,0.096,5.04
89592099999,0.0,0.01
89606099999,0.513,6.16
89642099999,-0.015,-8.19
91066022701,-0.032,-0.4
91165022536,0.033,0.44
91170022508,0.051,0.71
91176022519,0.025,0.33
91182022521,0.07,0.8
91190022516,0.018,0.21
91212041415,0.042,0.36
91285021504,-0.018,-0.14
91334040505,-0.017,-0.11
91366040604,0.022,0.18
91413040308,-0.006,-0.04
91520099999,0.076,0.57
91551099999,0.04,0.2
91554099999,0.19,1.24
91555099999,0.008,0.06
91557099999,0.031,0.23
91565099999,0.138,1.13
91568099999,0.114,0.81
91577099999,0.049,0.38
91579099999,-0.004,-0.04
91582099999,0.009,0.07
91583099999,-0.07,-0.52
91587099999,0.072,0.63
91590099999,-0.041,-0.38
91596099999,0.091,0.94
91610099999,-0.011,-0.08
91643080705,-0.026,-0.16
91652099999,0.024,0.21
91670099999,-0.113,-0.88
91680099999,0.08,0.44
91683099999,0.074,0.48
91691099999,0.013,0.12
91697099999,-0.013,-0.15
91699099999,-0.03,-0.32
91753099999,0.06,0.41
91754099999,-0.064,-0.45
91762099999,0.056,0.35
91765061705,-0.017,-0.11
91779099999,0.272,1.78
91784099999,0.143,1.02
91843099999,-0.016,-0.13
91925099999,-0.093,-1.05
91929099999,0.112,1.03
91938099999,-0.061,-0.41
91943099999,-0.003,-0.04
91944099999,-0.004,-0.04
91945099999,0.083,0.7
91948099999,0.02,0.17
91954099999,0.061,0.53
91958099999,0.001,0.01
92035099999,0.23,1.53
93004099999,-0.054,-0.69
93023099999,-0.028,-0.27
93069099999,-0.056,-0.67
93110099999,0.022,0.27
93186099999,0.042,0.41
93196099999,0.021,0.2
93245099999,0.048,0.59
93292099999,0.104,1.16
93309099999,0.05,0.51
93373099999,0.021,0.25
93404099999,0.062,0.81
93420099999,0.09,1.04
93439099999,0.087,1.0
93498099999,0.001,0.01
93515099999,0.09,0.79
93527099999,0.093,0.92
93546099999,0.088,0.93
93597099999,0.01,0.13
93614099999,0.032,0.2
93678099999,0.061,0.74
93709099999,-0.007,-0.04
93773099999,0.046,0.67
93781099999,0.08,1.09
93800099999,0.106,0.64
93805099999,0.05,0.47
93831099999,0.038,0.52
93845099999,0.019,0.28
93909099999,0.056,0.88
93929099999,0.036,0.7
93947099999,0.067,1.21
93994099999,0.083,0.82
94102099999,0.6,3.59
94103099999,-0.357,-9.88
94119099999,0.029,0.16
94120099999,-0.008,-0.04
94122099999,0.115,0.78
94125099999,0.06,0.36
94128099999,0.112,0.69
94131099999,-0.012,-0.07
94135099999,0.363,2.46
94137099999,0.035,0.2
94140099999,0.164,1.0
94147099999,0.202,1.98
94150099999,-0.0,-0.0
94152099999,0.003,0.02
94170099999,-0.007,-0.04
94171099999,0.021,0.11
94174099999,-0.025,-0.14
94182099999,0.194,1.46
94186099999,0.127,0.84
94203099999,0.132,0.77
94204099999,0.165,1.01
94206099999,-0.016,-0.12
94210099999,-0.031,-13.35
94212099999,0.035,0.29
94216099999,0.066,0.43
94217099999,-0.044,-0.31
94232099999,0.023,0.16
94238099999,0.014,0.12
94248099999,0.059,0.27
94255099999,0.119,1.06
94268099999,-0.042,-0.22
94285099999,0.051,0.32
94287099999,-0.008,-0.05
94289099999,-0.007,-6.27
94290099999,-0.042,-8.67
94294099999,0.086,0.51
94295099999,0.243,2.04
94298099999,-0.033,-11.9
94299099999,-0.062,-0.5
94300099999,-0.023,-0.27
94302099999,0.058,0.49
94303099999,-0.042,-0.28
94306099999,-0.146,-1.07
94312099999,0.063,0.42
94316099999,0.022,0.23
94326099999,-0.016,-0.17
94327099999,0.09,0.86
94328099999,0.095,0.91
94332099999,0.05,0.41
94335099999,0.193,1.36
94337099999,0.039,0.27
94343099999,0.019,0.15
94346099999,-0.035,-0.29
94363099999,0.025,0.2
94365099999,0.096,0.59
94366099999,-0.084,-0.6
94367099999,0.039,0.25
94368099999,0.086,0.62
94371099999,-0.006,-5.3
94373099999,0.112,0.88
94374099999,0.161,1.35
94376099999,0.024,0.2
94379099999,-0.005,-4.12
94380099999,-0.025,-0.18
94381099999,0.058,0.42
94387099999,0.002,0.01
94388099999,0.032,0.3
94394099999,-0.0,-0.36
94403099999,-0.05,-0.67
94417099999,0.12,1.78
94429099999,-0.016,-0.22
94449099999,0.044,0.59
94461099999,-0.002,-0.02
94476099999,-0.065,-0.75
94510099999,-0.01,-0.09
94515099999,-0.029,-0.25
94542099999,-0.076,-0.67
94549099999,-0.008,-0.07
94552099999,0.108,1.02
94553099999,-0.032,-0.33
94555099999,-0.136,-1.27
94567099999,0.068,0.6
94568099999,0.238,2.32
94569099999,0.155,1.14
94570099999,0.028,0.2
94573099999,0.119,1.07
94575099999,0.048,0.41
94578099999,-0.018,-0.15
94580099999,0.096,0.73
94584099999,0.033,0.32
94588099999,0.019,0.17
94589099999,0.085,0.68
94592099999,0.095,0.71
94594099999,-0.022,-0.2
94596099999,0.06,0.42
94600099999,-0.007,-0.11
94601099999,-0.003,-0.04
94602099999,0.011,0.15
94603099999,0.095,1.28
94605099999,-0.013,-0.17
94608099999,0.009,0.1
94609099999,0.031,0.34
94610099999,-0.015,-0.17
94612099999,0.02,0.24
94614099999,0.052,0.6
94631099999,0.022,0.34
94637099999,0.021,0.3
94638099999,0.039,0.59
94647099999,-0.018,-0.3
94651099999,-0.0,-0.0
94653099999,0.025,0.46
94655099999,0.06,0.99
94657099999,0.008,0.15
94658099999,0.007,0.13
94659099999,0.062,0.93
94662099999,-0.027,-0.49
94672099999,-0.009,-0.16
94674099999,-0.045,-0.74
94675099999,-0.005,-0.07
94678099999,-0.005,-0.07
94681099999,-0.056,-0.9
94682099999,-0.034,-0.56
94684099999,-0.15,-2.22
94691099999,-0.001,-0.01
94703099999,0.04,0.41
94710099999,0.042,0.49
94711099999,0.011,0.12
94712099999,0.008,0.09
94715099999,-0.014,-0.16
94719099999,-0.283,-9.86
94727099999,0.025,0.24
94729099999,0.06,0.71
94743099999,0.05,0.52
94749099999,0.152,1.29
94750099999,0.048,0.44
94752099999,0.064,0.64
94754099999,0.055,0.55
94755099999,0.114,1.16
94763099999,0.058,0.57
94765099999,0.06,0.59
94766099999,0.146,1.34
94767099999,-0.029,-0.27
94768099999,0.058,0.49
94774099999,0.061,0.57
94776099999,0.043,0.38
94786099999,0.054,0.4
94791099999,0.088,0.58
94802099999,0.019,0.28
94804099999,0.021,0.4
94809099999,0.016,0.3
94811099999,-0.008,-0.11
94813099999,0.022,0.39
94817099999,-0.046,-0.77
94821099999,0.035,0.58
94822099999,0.003,0.05
94826099999,0.009,0.15
94827099999,0.036,0.66
94828099999,0.043,0.68
94829099999,0.021,0.37
94830099999,0.032,0.53
94835099999,-0.069,-0.94
94836099999,-0.033,-0.49
94840099999,0.021,0.36
94842099999,0.026,0.39
94843099999,-0.005,-0.07
94846099999,0.007,0.1
94850099999,0.022,0.37
94852099999,0.069,1.2
94854099999,0.034,0.56
94855099999,0.023,0.31
94857099999,0.012,0.19
94859099999,-0.009,-0.12
94860099999,-0.011,-0.15
94863099999,0.016,0.27
94864099999,0.045,0.62
94865099999,0.028,0.47
94870099999,-0.006,-0.09
94872099999,0.067,0.77
94874099999,-0.006,-0.09
94875099999,-0.018,-0.25
94878099999,-0.002,-0.02
94881099999,0.011,0.15
94889099999,-0.04,-0.51
94891099999,0.017,0.26
94892099999,0.014,0.22
94893099999,0.051,0.62
94894099999,0.06,0.51
94898099999,0.01,0.15
94903099999,-0.019,-0.15
94906099999,-0.061,-0.47
94907099999,-0.007,-0.11
94910099999,0.012,0.14
94913099999,0.059,0.76
94914099999,0.067,0.76
94919099999,0.02,0.21
94921099999,0.012,0.17
94925099999,0.035,0.36
94926099999,0.02,0.23
94927099999,0.014,0.15
94929099999,0.09,1.19
94930099999,0.057,0.66
94933099999,0.005,0.05
94935099999,0.045,0.48
94938099999,0.066,0.56
94939099999,-0.03,-0.3
94953099999,0.005,0.07
94954099999,0.019,0.33
94955099999,0.038,0.39
94956099999,0.033,0.42
94957099999,-0.072,-1.14
94960099999,-0.045,-0.69
94962099999,0.001,0.01
94970099999,0.02,0.32
94975099999,0.006,0.11
94977099999,0.038,0.61
94980099999,0.037,0.55
94983099999,-0.005,-0.08
94995099999,0.03,0.31
94998099999,0.006,0.12
95205099999,0.115,0.65
95296099999,0.187,1.28
95307099999,0.093,0.59
95448099999,0.067,0.87
95458099999,0.142,2.12
95481099999,0.036,0.4
95527099999,-0.003,-0.03
95551099999,-0.109,-1.01
95572099999,0.088,0.63
95610099999,0.082,0.71
95611099999,0.037,0.47
95612099999,0.021,0.26
95625099999,0.024,0.37
95629099999,0.075,1.11
95634099999,0.017,0.26
95635099999,-0.015,-0.24
95636099999,0.039,0.68
95638099999,0.001,0.02
95646099999,-0.032,-0.48
95662099999,0.001,0.02
95664099999,-0.01,-0.16
95666099999,-0.006,-0.09
95667099999,-0.017,-0.24
95676099999,0.004,0.07
95677099999,-0.042,-0.71
95678099999,0.369,9.62
95687099999,-0.023,-0.4
95708099999,0.017,0.2
95715099999,0.088,0.95
95716099999,0.057,0.74
95719099999,-0.011,-0.11
95726099999,-0.039,-0.37
95753099999,0.068,0.69
95758099999,0.036,0.4
95765099999,0.104,0.91
95770099999,0.057,0.48
95771099999,0.0,0.0
95773099999,-0.078,-0.79
95774099999,0.159,1.38
95806099999,-0.035,-0.61
95807099999,-0.038,-0.64
95835099999,-0.022,-0.36
95837099999,0.013,0.16
95867099999,0.013,0.17
95896099999,-0.007,-0.08
95909099999,-0.04,-0.33
95913099999,0.048,0.53
95916099999,0.032,0.27
95931099999,0.109,1.09
95957099999,-0.01,-0.12
95960099999,-0.034,-0.45
95961099999,0.22,9.02
95979099999,0.013,0.18
96001099999,-0.062,-0.44
96009099999,0.014,0.13
96011099999,0.063,0.45
96015099999,0.112,0.73
96033099999,-0.064,-0.42
96035099999,-0.103,-0.67
96073099999,0.11,0.6
96075099999,0.02,0.17
96091099999,0.046,0.25
96109099999,0.036,0.26
96145099999,-0.023,-0.15
96163099999,-0.153,-0.7
96171099999,-0.029,-0.21
96179099999,-0.096,-0.68
96221099999,0.013,0.09
96237099999,-0.022,-0.16
96249099999,0.003,0.02
96253099999,0.044,0.26
96295099999,-0.06,-0.43
96315099999,0.036,0.2
96413099999,0.045,0.23
96421099999,0.078,0.45
96441099999,0.067,0.34
96449099999,0.06,0.35
96465099999,0.063,0.32
96471099999,0.04,0.22
96481099999,-0.001,-0.01
96491099999,0.06,0.31
96509099999,0.07,0.51
96559099999,0.209,1.54
96581099999,0.029,0.18
96595099999,0.002,0.02
96607099999,0.037,0.3
96633099999,0.03,0.22
96645099999,0.024,0.17
96655099999,-0.078,-0.5
96685099999,0.091,0.66
96739099999,0.01,0.07
96749099999,0.101,0.82
96751099999,0.213,1.5
96791099999,0.1,0.51
96797099999,0.014,0.08
96805099999,0.043,0.26
96839099999,-0.008,-0.05
96925099999,0.018,0.12
96935099999,0.058,0.33
96937099999,0.069,0.48
96973099999,0.016,0.12
96987099999,0.025,0.19
97008099999,0.072,0.5
97014099999,0.074,0.49
97016099999,0.102,0.87
97048099999,0.039,0.32
97072099999,-0.012,-0.16
97086099999,0.074,0.88
97120099999,-0.027,-0.22
97126099999,0.033,0.18
97180099999,0.031,0.17
97192099999,0.159,1.48
97230099999,-0.051,-0.36
97240099999,0.118,0.84
97260099999,-0.026,-0.18
97270099999,0.07,0.66
97300099999,-0.046,-0.37
97340099999,-0.003,-0.02
97372099999,0.079,0.43
97430099999,-0.038,-0.28
97560099999,-0.056,-0.42
97600099999,-0.015,-0.14
97722099999,0.063,0.46
97724099999,0.048,0.3
97900099999,-0.022,-0.17
98132099999,-0.105,-0.69
98222099999,0.202,0.95
98223099999,0.221,0.93
98232099999,-0.003,-0.02
98233099999,0.064,0.43
98324099999,0.151,0.53
98325099999,0.268,1.33
98328099999,0.173,0.8
98336099999,-0.036,-0.17
98425099999,0.049,0.28
98426041231,-0.043,-0.15
98427099999,0.008,0.05
98429099999,-0.04,-0.29
98430099999,0.151,0.87
98431099999,0.117,0.86
98432099999,-0.056,-0.35
98434099999,0.009,0.05
98435099999,0.087,0.5
98440099999,0.19,1.09
98444099999,0.135,0.82
98446099999,0.145,0.89
98531099999,-0.215,-1.03
98536099999,0.034,0.22
98538099999,0.006,0.04
98543099999,0.001,0.01
98546099999,0.262,1.48
98548099999,0.135,0.91
98550099999,0.159,1.17
98558099999,0.12,0.73
98618099999,0.022,0.17
98630099999,-0.04,-0.24
98642099999,0.097,0.88
98644099999,0.098,0.87
98646099999,-0.146,-1.08
98653099999,0.187,1.03
98741099999,0.168,1.2
98751099999,0.023,0.16
98752099999,0.105,0.8
98753099999,0.001,0.01
98755099999,0.194,0.94
98836099999,-0.006,-0.05
99401099999,0.134,11.13
99407099999,0.07,3.76
99408099999,0.075,4.63
99409099999,0.003,2.03
99411099999,0.097,5.32
99416099999,0.02,3.65
99418099999,0.028,4.87
99419099999,-0.001,-1.03
99421099999,0.014,1.89
99422099999,0.043,3.36
99423099999,0.073,4.06
99425099999,0.044,4.12
99426099999,0.103,6.68
99427099999,0.051,3.44
99428099999,-0.132,-6.84
99430099999,0.287,8.11
99433099999,0.1,5.44
99434099999,0.024,3.87
99435099999,0.013,1.82
99439099999,0.093,5.17
99440099999,0.025,4.04
99441099999,0.107,4.77
99442099999,0.057,5.5
99443099999,0.057,7.77
B60220099999,0.031,0.37
B71948027202,-0.111,-6.32
D15,-0.0089,-0.15
D20,-0.0115,-0.17
D21,0.0055,0.06
D22,-0.011,-0.15
D23,0.004,0.07
D41,0.0041,0.07
D44,-0.0122,-0.21
D53,0.0083,0.15
D55,-0.0067,-0.08
D57,0.002,0.03
D64,0.0012,0.02
D73,-0.0144,-0.22
D78,0.0013,0.02
D79,0.0055,0.1
D87,0.012,0.23
D91,0.0074,0.13
D150,0.0045,0.09
D211,-0.0262,-0.43
D245,0.0025,0.04
D257,-0.0035,-0.04
D259,-0.0231,-0.32
D270,-0.0382,-0.4
D277,-0.0231,-0.35
D279,-0.0005,-0.01
D357,-0.0082,-0.13
D476,-0.0113,-0.21
D488,-0.0102,-0.16
D529,0.0084,0.15
D552,0.0026,0.04
D590,-0.0013,-0.02
D611,-0.0105,-0.17
D839,0.0003,0.0
D911,0.0089,0.16
D1030,0.0052,0.08
D1056,0.0118,0.2
D2419,0.0016,0.03
D2431,-0.009,-0.16
D2446,0.0162,0.32
D2449,0.0081,0.15
D2452,-0.0039,-0.06
D2462,0.0038,0.06
D2463,0.0185,0.29
D2472,0.0119,0.22
D2473,-0.008,-0.14
D2480,0.0039,0.07
D2481,0.0241,0.44
D2530,0.0121,0.2
D2541,0.0041,0.06
D2792,0.0108,0.16
D2802,-0.0319,-0.42
D3621,0.0134,0.23
D3625,-0.0435,-0.54
D5195,0.0129,0.25
D5196,-0.009,-0.15
D5201,0.0117,0.22
D5246,-0.0289,-0.43
D5364,0.0028,0.05
D5639,0.0028,0.05
D5750,0.0064,0.12
D5753,0.0103,0.16
D5927,0.0117,0.12
