stationid,absolute_increase_per_year, relative_increase_per_year_in_% (absolute_increase / middle_value)
82022099999,0.12,0.18
82098099999,-0.95,-0.99
82193099999,-0.1,-0.09
82281099999,0.43,0.5
82317099999,2.21,2.5
82332099999,2.72,2.39
82398099999,-0.27,-0.3
82400099999,1.04,1.08
82579099999,0.34,0.35
82599099999,0.08,0.09
82824099999,-2.32,-1.96
82899099999,-3.48,-3.54
82917099999,0.33,0.38
82965099999,-2.98,-2.69
82984099999,-2.4,-8.47
82993099999,-0.42,-0.42
83208099999,0.22,0.25
83248099999,-0.75,-0.79
83349099999,-1.12,-1.31
83362099999,-0.66,-0.67
83378099999,-0.6,-0.74
83552099999,-2.34,-8.58
83583099999,-2.93,-5.39
83587099999,-2.92,-6.96
83612099999,0.75,0.71
83649099999,-0.31,-0.3
83671099999,-2.3,-6.38
83703099999,-3.16,-7.91
83768099999,-3.59,-5.52
83780099999,-1.01,-1.12
83818099999,-4.47,-4.09
83827099999,-0.13,-0.14
83840099999,-0.39,-0.52
83899099999,-0.28,-0.19
83928099999,-3.48,-9.76
83971099999,-2.06,-1.62
84117099999,-0.36,-0.96
84203099999,-2.19,-2.24
84370099999,1.47,1.54
84377099999,0.31,0.2
84390099999,-0.57,-1.14
84401099999,-1.99,-4.2
84452099999,-0.44,-1.13
84455099999,-0.03,-0.04
84501099999,0.78,3.1
84515099999,-0.64,-0.59
84628099999,-1.56,-5.94
84658099999,-0.27,-0.22
84686099999,-0.71,-0.96
84691099999,-0.05,-0.23
84735099999,1.99,2.71
84752099999,1.52,3.49
84782099999,-0.01,-0.2
85041099999,-0.89,-0.81
85043099999,-0.07,-0.07
85104099999,0.63,0.56
85114099999,-1.07,-1.03
85123099999,-0.27,-0.24
85140099999,-0.59,-0.54
85141099999,1.78,1.38
85154099999,-1.14,-0.84
85196099999,-2.31,-3.4
85201099999,-0.59,-1.32
85207099999,-3.13,-5.51
85223099999,-1.57,-2.57
85242099999,-0.74,-1.79
85244099999,-1.34,-1.43
85245099999,-2.92,-2.91
85247099999,-2.79,-4.57
85268099999,-2.11,-2.85
85289099999,-4.15,-6.74
85293099999,-0.6,-1.74
85315099999,-1.38,-2.16
85345099999,-2.94,-4.69
85364099999,-0.03,-0.05
85365099999,-2.95,-3.54
85406099999,-1.34,-6.28
85418099999,-0.79,-7.74
85442099999,-1.89,-7.02
85469099999,-1.08,-1.07
85488099999,-1.39,-3.39
85574099999,-1.07,-2.09
85585099999,-1.84,-2.21
85629099999,-1.13,-1.7
85682099999,-2.49,-2.81
85743099999,-0.79,-1.1
85766099999,-1.2,-1.46
85799099999,-0.67,-0.92
85874099999,0.16,0.4
85934099999,-0.62,-1.81
86068099999,0.46,0.61
86097099999,1.37,1.55
86134099999,1.71,1.44
86218099999,-1.85,-1.51
86233099999,0.87,0.9
86260099999,-0.26,-0.25
86297099999,0.54,0.53
86330099999,-0.2,-0.16
86350099999,1.44,1.35
86360099999,-0.11,-0.1
86440099999,-0.1,-0.11
86460099999,1.08,1.11
86490099999,0.33,0.35
86500099999,0.15,0.14
86530099999,0.82,0.8
86560099999,-0.29,-0.35
86565099999,1.23,1.21
86575099999,0.81,0.72
86580099999,-0.49,-0.47
86585099999,-0.55,-0.63
87016099999,0.18,0.18
87022099999,4.1,3.03
87046099999,0.76,0.56
87047099999,-0.75,-0.72
87078099999,-1.8,-1.42
87097099999,-0.13,-0.09
87121099999,5.12,2.93
87129099999,4.31,2.72
87155099999,-0.22,-0.17
87162099999,0.72,0.61
87166099999,0.17,0.14
87178099999,1.07,0.72
87217099999,0.35,0.35
87222099999,1.01,0.93
87244099999,-0.43,-0.51
87257099999,1.04,0.78
87270099999,-0.65,-0.53
87289099999,1.41,1.09
87311099999,0.04,0.05
87320099999,1.77,1.62
87328099999,0.29,0.34
87344099999,0.32,0.3
87349099999,0.78,0.92
87371099999,2.34,1.88
87374099999,-0.67,-0.59
87393099999,0.66,0.6
87395099999,0.57,0.52
87416099999,0.07,0.1
87418099999,-0.02,-0.03
87436099999,0.42,0.45
87448099999,-0.89,-1.0
87453099999,0.25,0.23
87467099999,0.86,0.83
87480099999,-0.16,-0.14
87497099999,0.54,0.55
87506099999,-0.82,-1.38
87509099999,1.13,1.24
87534099999,0.32,0.37
87548099999,0.71,0.71
87576099999,-0.64,-0.73
87582099999,0.31,0.3
87593099999,0.31,0.35
87623099999,-0.06,-0.07
87645099999,-1.07,-1.13
87648099999,1.06,1.12
87692099999,-0.75,-0.73
87715099999,1.13,1.53
87750099999,0.98,1.12
87765099999,0.76,1.2
87784099999,-1.1,-1.96
87791099999,1.01,1.64
87803099999,-0.19,-0.28
87828099999,1.53,2.28
87860099999,0.03,0.05
87909099999,-0.02,-0.05
87925099999,-0.37,-0.84
87938099999,-0.83,-1.95
88883099999,-0.01,-3.16
88889099999,-0.17,-0.37
88963099999,0.1,0.18
88968099999,-0.34,-0.45
89034099999,0.53,2.39
89050099999,0.03,0.14
89053099999,-0.63,-2.19
89055099999,0.31,1.61
89056099999,0.38,1.6
89057099999,-0.33,-1.02
89059099999,-0.22,-0.61
89066099999,0.59,1.98
89512099999,0.39,1.86
89564099999,-0.0,-1.26
89571099999,0.27,6.83
89592099999,0.04,0.15
89606099999,0.17,4.15
89642099999,-0.02,-8.19
91066022701,0.1,0.17
91165022536,-0.16,-0.15
91170022508,1.37,1.69
91176022519,0.17,0.18
91182022521,0.61,0.78
91190022516,-0.59,-0.85
91212041415,1.39,0.96
91285021504,-0.79,-0.43
91334040505,-1.15,-0.74
91366040604,0.16,0.13
91413040308,-1.57,-1.0
91520099999,0.28,0.21
91551099999,0.52,0.24
91554099999,2.26,1.33
91555099999,-0.72,-0.52
91557099999,-1.92,-0.99
91565099999,0.73,0.59
91568099999,0.43,0.23
91577099999,-0.8,-0.82
91579099999,1.43,1.41
91582099999,-1.48,-1.11
91583099999,-1.4,-1.0
91587099999,0.64,0.54
91590099999,-1.77,-1.86
91596099999,2.66,2.63
91610099999,-0.9,-0.74
91643080705,-1.39,-0.73
91652099999,-0.54,-0.49
91670099999,-1.35,-1.27
91680099999,0.57,0.36
91683099999,0.62,0.37
91691099999,-0.43,-0.42
91697099999,-0.15,-0.2
91699099999,-0.24,-0.29
91753099999,0.19,0.12
91754099999,-0.85,-0.58
91762099999,-1.75,-1.01
91765061705,-1.38,-0.77
91779099999,3.95,2.33
91784099999,1.81,1.2
91843099999,-1.17,-0.87
91925099999,-1.79,-1.82
91929099999,-0.02,-0.03
91938099999,-0.72,-0.56
91943099999,0.61,0.59
91944099999,-1.64,-1.57
91945099999,0.16,0.15
91948099999,0.13,0.11
91954099999,0.72,0.66
91958099999,-0.43,-0.3
92035099999,3.61,2.79
93004099999,-2.05,-2.82
93023099999,-1.08,-1.29
93069099999,-1.82,-2.98
93110099999,-0.56,-0.95
93186099999,-0.34,-0.39
93196099999,-1.71,-1.93
93245099999,0.55,1.2
93292099999,0.54,0.73
93309099999,-0.41,-0.59
93373099999,0.38,0.6
93404099999,0.48,1.09
93420099999,0.77,1.41
93439099999,0.49,0.92
93498099999,0.31,0.5
93515099999,0.6,0.87
93527099999,0.14,0.19
93546099999,1.0,1.53
93597099999,0.28,0.57
93614099999,-0.53,-0.45
93678099999,1.2,1.9
93709099999,-1.04,-0.93
93773099999,0.16,0.35
93781099999,0.79,1.78
93800099999,0.74,0.65
93805099999,0.23,0.31
93831099999,0.3,0.73
93845099999,-0.22,-0.6
93909099999,0.21,0.39
93929099999,0.0,0.0
93947099999,0.31,0.87
93994099999,1.55,1.51
94102099999,3.02,3.38
94103099999,-1.04,-10.02
94119099999,-0.84,-0.66
94120099999,-1.03,-0.71
94122099999,0.94,1.07
94125099999,0.5,0.45
94128099999,0.28,0.25
94131099999,-0.18,-0.18
94135099999,1.21,1.37
94137099999,0.84,0.81
94140099999,1.06,0.96
94147099999,1.68,2.48
94150099999,-0.08,-0.08
94152099999,0.61,0.58
94170099999,0.81,0.58
94171099999,-0.01,-0.01
94174099999,-0.59,-0.46
94182099999,2.21,2.12
94186099999,2.09,1.29
94203099999,1.07,0.96
94204099999,1.45,1.49
94206099999,-0.3,-0.39
94210099999,-0.04,-14.05
94212099999,-0.11,-0.15
94216099999,0.75,0.9
94217099999,-1.17,-1.43
94232099999,-0.13,-0.15
94238099999,-0.12,-0.18
94248099999,-0.15,-0.11
94255099999,0.56,0.86
94268099999,-1.85,-1.45
94285099999,-0.15,-0.09
94287099999,-0.38,-0.21
94289099999,-0.01,-6.27
94290099999,-0.04,-8.57
94294099999,0.37,0.28
94295099999,2.3,2.31
94298099999,-0.03,-10.75
94299099999,-2.29,-1.93
94300099999,-0.5,-0.97
94302099999,-0.91,-1.42
94303099999,-0.41,-0.6
94306099999,-1.86,-2.62
94307099999,-0.0,-6.75
94312099999,0.1,0.13
94316099999,0.36,0.6
94326099999,-1.82,-3.16
94327099999,-0.02,-0.03
94328099999,0.2,0.4
94332099999,0.34,0.48
94335099999,0.98,1.1
94337099999,-1.15,-1.34
94343099999,-0.42,-0.61
94346099999,-1.34,-2.09
94363099999,-0.3,-0.42
94365099999,1.19,0.82
94366099999,-1.03,-0.85
94367099999,-1.0,-0.61
94368099999,0.5,0.4
94371099999,-0.01,-5.3
94373099999,1.8,1.92
94374099999,2.1,2.58
94376099999,-0.13,-0.2
94379099999,-0.01,-4.12
94380099999,-1.26,-1.08
94381099999,0.36,0.34
94387099999,-0.72,-0.65
94388099999,0.06,0.06
94394099999,-0.0,-0.36
94403099999,-1.62,-3.31
94417099999,1.04,2.47
94429099999,-0.12,-0.35
94449099999,-0.24,-0.54
94461099999,-1.77,-2.95
94476099999,-0.55,-1.53
94510099999,-1.01,-1.46
94515099999,-0.61,-0.81
94542099999,-2.16,-2.84
94549099999,-0.3,-0.5
94552099999,1.0,1.66
94553099999,0.42,0.71
94555099999,0.76,1.33
94567099999,0.23,0.22
94568099999,2.32,3.1
94569099999,2.65,2.21
94570099999,0.91,0.69
94573099999,2.48,2.62
94575099999,0.91,0.98
94578099999,-1.44,-1.37
94580099999,1.12,0.86
94584099999,1.35,1.4
94588099999,0.27,0.39
94589099999,0.25,0.24
94592099999,1.61,1.22
94594099999,-0.3,-0.37
94596099999,0.55,0.41
94600099999,-0.52,-1.24
94601099999,-0.88,-1.52
94602099999,0.62,1.28
94603099999,0.42,1.14
94605099999,0.11,0.21
94608099999,0.36,0.71
94609099999,0.65,1.28
94610099999,-0.79,-1.44
94612099999,0.53,1.36
94614099999,0.83,1.61
94631099999,-0.08,-0.19
94637099999,0.03,0.07
94638099999,-0.17,-0.38
94647099999,-0.7,-1.72
94651099999,-0.89,-2.26
94653099999,-0.41,-1.19
94655099999,0.05,0.18
94657099999,-0.13,-0.47
94658099999,-0.96,-2.71
94659099999,-0.01,-0.04
94662099999,-0.54,-1.53
94672099999,-0.58,-1.54
94674099999,0.04,0.12
94675099999,0.14,0.37
94678099999,-0.07,-0.17
94681099999,-0.13,-0.4
94682099999,0.05,0.17
94684099999,-2.47,-6.49
94691099999,-0.63,-1.62
94703099999,-0.38,-0.69
94710099999,-0.81,-1.81
94711099999,-0.64,-1.29
94712099999,0.11,0.21
94715099999,-0.1,-0.23
94719099999,-1.69,-10.46
94727099999,0.1,0.17
94729099999,-0.1,-0.21
94743099999,0.49,0.63
94749099999,0.83,0.84
94750099999,0.56,0.55
94752099999,0.94,1.26
94754099999,0.55,0.82
94755099999,2.08,2.97
94763099999,0.5,0.68
94765099999,-0.01,-0.02
94766099999,1.78,2.07
94767099999,-0.97,-1.0
94768099999,-0.17,-0.17
94774099999,0.58,0.7
94776099999,0.64,0.73
94786099999,0.55,0.47
94791099999,0.76,0.58
94802099999,-0.45,-0.83
94804099999,-0.39,-1.07
94809099999,-0.08,-0.27
94811099999,-0.43,-0.86
94813099999,-0.19,-0.61
94817099999,-0.4,-1.05
94821099999,0.3,0.73
94822099999,-0.13,-0.41
94826099999,-0.42,-1.0
94827099999,0.34,1.1
94828099999,0.07,0.15
94829099999,-0.23,-0.69
94830099999,0.38,0.91
94835099999,-1.12,-2.27
94836099999,-0.16,-0.41
94840099999,0.13,0.34
94842099999,-0.37,-0.83
94843099999,-0.33,-0.93
94846099999,0.27,0.5
94850099999,0.0,0.01
94852099999,0.52,1.25
94854099999,0.49,1.21
94855099999,-0.34,-0.79
94857099999,-0.16,-0.35
94859099999,0.53,1.21
94860099999,-0.19,-0.41
94863099999,0.21,0.47
94864099999,0.21,0.5
94865099999,-0.4,-0.95
94870099999,-0.47,-0.94
94872099999,0.16,0.27
94874099999,0.4,0.85
94875099999,-0.66,-1.56
94878099999,0.79,1.19
94881099999,0.78,1.74
94889099999,-0.34,-0.68
94891099999,0.24,0.59
94892099999,-0.19,-0.49
94893099999,0.3,0.53
94894099999,0.68,0.89
94898099999,-0.22,-0.53
94903099999,0.3,0.35
94906099999,0.2,0.23
94907099999,-0.66,-1.34
94910099999,-0.45,-0.9
94913099999,0.57,1.01
94914099999,0.64,0.93
94919099999,0.72,1.3
94921099999,0.26,0.56
94925099999,0.61,0.99
94926099999,-0.04,-0.08
94927099999,-0.03,-0.05
94929099999,0.38,0.76
94930099999,0.29,0.45
94933099999,-0.86,-1.11
94935099999,0.28,0.37
94938099999,0.05,0.05
94939099999,-1.42,-1.84
94953099999,-0.05,-0.12
94954099999,-1.1,-2.46
94955099999,0.65,0.96
94956099999,-0.15,-0.34
94957099999,-1.12,-3.1
94960099999,0.15,0.31
94962099999,-0.21,-0.47
94970099999,0.11,0.23
94975099999,-0.46,-1.05
94977099999,0.68,1.4
94980099999,0.01,0.03
94983099999,-0.08,-0.13
94995099999,-0.26,-0.26
94998099999,-0.36,-1.25
95205099999,0.39,0.39
95296099999,3.97,3.14
95307099999,0.68,0.77
95448099999,-0.44,-1.04
95458099999,0.97,2.98
95481099999,0.16,0.44
95527099999,-0.57,-0.91
95551099999,1.57,2.42
95572099999,0.57,0.41
95610099999,1.15,1.71
95611099999,0.13,0.28
95612099999,0.43,0.98
95625099999,0.49,1.56
95629099999,0.93,2.75
95634099999,0.1,0.29
95635099999,-0.09,-0.24
95636099999,-0.06,-0.17
95638099999,-0.02,-0.05
95646099999,-0.69,-2.2
95662099999,-0.1,-0.32
95664099999,-0.09,-0.25
95666099999,-0.01,-0.03
95667099999,0.4,0.97
95676099999,0.24,0.66
95677099999,-0.3,-0.85
95678099999,2.42,11.01
95687099999,-0.02,-0.06
95708099999,0.29,0.59
95715099999,0.74,1.51
95716099999,0.55,1.06
95719099999,0.32,0.58
95726099999,-0.42,-0.72
95753099999,0.64,0.98
95758099999,-0.13,-0.24
95765099999,1.49,1.69
95770099999,1.73,1.93
95771099999,0.27,0.43
95773099999,-0.71,-1.27
95774099999,0.72,0.71
95806099999,-0.29,-0.89
95807099999,0.34,0.97
95835099999,0.02,0.04
95837099999,0.69,1.42
95867099999,-0.28,-0.52
95896099999,0.72,1.39
95909099999,-0.32,-0.35
95913099999,0.95,1.21
95916099999,0.77,1.18
95931099999,1.68,2.14
95957099999,-0.51,-0.93
95960099999,-0.37,-0.83
95961099999,1.44,10.07
95979099999,0.41,0.5
96001099999,-0.53,-0.48
96009099999,-0.35,-0.4
96011099999,0.03,0.02
96015099999,1.04,0.87
96033099999,-0.48,-0.46
96035099999,-1.29,-1.16
96073099999,1.54,1.06
96075099999,0.52,0.55
96091099999,-0.17,-0.13
96109099999,-0.58,-0.54
96145099999,0.47,0.42
96163099999,-1.15,-0.64
96171099999,-1.02,-1.09
96179099999,-0.86,-0.79
96221099999,-0.27,-0.25
96237099999,-0.63,-0.6
96249099999,0.24,0.22
96253099999,1.44,1.08
96295099999,-0.56,-0.58
96315099999,-0.44,-0.27
96413099999,0.15,0.07
96421099999,-2.28,-1.41
96441099999,-0.36,-0.23
96449099999,-0.15,-0.1
96465099999,-0.74,-0.5
96471099999,-1.09,-0.67
96481099999,-1.4,-1.2
96491099999,-0.26,-0.16
96509099999,-0.42,-0.35
96559099999,1.34,1.42
96581099999,-0.65,-0.58
96595099999,0.12,0.15
96607099999,0.33,0.36
96633099999,0.64,0.59
96645099999,0.93,0.9
96655099999,-1.69,-1.45
96685099999,1.93,1.85
96739099999,-0.17,-0.16
96749099999,0.72,0.82
96751099999,1.08,1.06
96791099999,0.94,0.81
96797099999,1.12,0.97
96805099999,0.39,0.31
96839099999,-0.37,-0.34
96925099999,-0.21,-0.2
96935099999,0.0,0.0
96937099999,-0.03,-0.04
96973099999,0.5,0.63
96987099999,0.28,0.3
97008099999,0.81,0.55
97014099999,0.27,0.24
97016099999,1.91,1.87
97048099999,0.23,0.26
97072099999,-0.4,-0.64
97086099999,0.96,1.41
97120099999,-0.19,-0.2
97126099999,0.1,0.09
97180099999,-0.36,-0.29
97192099999,1.32,1.67
97230099999,-1.31,-1.22
97240099999,0.12,0.12
97260099999,-0.48,-0.59
97270099999,-0.02,-0.03
97300099999,-0.05,-0.06
97340099999,0.63,0.84
97372099999,1.26,1.01
97430099999,0.71,0.82
97560099999,-1.07,-1.08
97600099999,-0.02,-0.03
97722099999,1.91,1.7
97724099999,1.1,0.65
97900099999,-0.64,-0.66
98132099999,-1.19,-0.71
98222099999,1.99,1.05
98223099999,2.92,1.23
98232099999,0.61,0.4
98233099999,0.84,0.5
98324099999,2.84,1.36
98325099999,3.29,1.7
98328099999,2.18,0.78
98336099999,0.29,0.15
98425099999,2.04,1.25
98426041231,0.82,0.32
98427099999,-0.99,-0.52
98429099999,-0.05,-0.04
98430099999,2.31,1.36
98431099999,1.92,1.24
98432099999,0.9,0.53
98434099999,-0.36,-0.18
98435099999,0.32,0.17
98440099999,3.05,1.44
98444099999,2.69,1.38
98446099999,3.21,1.9
98531099999,-0.09,-0.06
98536099999,-1.11,-0.64
98538099999,1.3,0.9
98543099999,0.2,0.15
98546099999,4.94,2.61
98548099999,1.1,0.63
98550099999,1.34,0.94
98558099999,1.83,1.11
98618099999,0.08,0.07
98630099999,-1.03,-0.89
98642099999,1.78,1.38
98644099999,1.08,0.94
98646099999,-2.41,-1.56
98653099999,3.23,1.66
98741099999,2.45,2.01
98751099999,-0.08,-0.06
98752099999,0.3,0.22
98753099999,0.41,0.29
98755099999,-0.1,-0.05
98836099999,-0.41,-0.38
99401099999,0.14,10.59
99407099999,0.09,3.79
99408099999,0.08,4.58
99409099999,0.0,1.63
99411099999,0.12,5.34
99416099999,0.16,4.04
99418099999,0.03,4.71
99419099999,0.0,0.13
99421099999,0.01,1.52
99422099999,0.05,3.23
99423099999,0.14,4.11
99425099999,0.04,4.09
99426099999,0.14,7.32
99427099999,0.13,3.42
99428099999,-1.2,-11.22
99430099999,0.28,8.1
99433099999,0.16,5.22
99434099999,0.05,4.06
99435099999,0.01,1.76
99439099999,0.09,5.12
99440099999,0.06,4.28
99441099999,0.14,4.6
99442099999,0.06,5.48
99443099999,0.1,7.44
B60220099999,-0.05,-0.11
B71948027202,-0.44,-6.46
D15,-0.1,-0.26
D20,0.09,0.21
D21,-0.01,-0.01
D22,-0.09,-0.21
D23,-0.11,-0.3
D41,-0.01,-0.02
D44,0.18,0.54
D53,0.12,0.32
D55,0.03,0.06
D57,0.01,0.02
D64,0.17,0.53
D73,-0.64,-1.5
D78,-0.15,-0.44
D79,0.12,0.36
D87,0.09,0.28
D91,0.14,0.36
D150,-0.02,-0.05
D211,-0.12,-0.35
D245,0.01,0.03
D257,0.07,0.13
D259,-0.54,-1.19
D270,-0.55,-0.88
D277,-0.41,-0.94
D279,-0.09,-0.23
D357,0.0,0.01
D476,0.14,0.39
D488,0.13,0.33
D529,-0.06,-0.17
D552,-0.13,-0.29
D590,-0.1,-0.3
D611,-0.01,-0.03
D839,0.14,0.38
D911,0.25,0.72
D1030,0.14,0.38
D1056,0.25,0.7
D2419,0.03,0.07
D2431,0.07,0.22
D2446,0.19,0.65
D2449,-0.1,-0.32
D2452,0.2,0.57
D2462,0.07,0.21
D2463,0.12,0.3
D2472,0.51,1.56
D2473,0.06,0.16
D2480,-0.03,-0.07
D2481,-0.09,-0.25
D2530,0.16,0.35
D2541,0.08,0.17
D2792,-0.01,-0.02
D2802,-0.5,-1.12
D3621,0.17,0.49
D3625,-0.68,-1.44
D5195,0.07,0.23
D5196,-0.24,-0.68
D5201,0.26,0.77
D5246,-0.26,-0.71
D5364,-0.18,-0.5
D5639,0.34,0.96
D5750,-0.05,-0.12
D5753,0.1,0.25
D5927,0.17,0.29
